rank,address,display_name,account_value,pnl_day,roi_day,vlm_day,pnl_week,roi_week,vlm_week,pnl_month,roi_month,vlm_month,pnl_allTime,roi_allTime,vlm_allTime
1065,0x2bfb05f4843c471a2be37924272ed2a5582bda24,,164311.9,12114.527787,0.079597,0.0,-7031.409197,-0.041037,352923.11,67806.325158,0.702906,3734240.18,-33647.664842,-0.170007,23888337.72
1066,0x46d5c8fadb36e210b3bcd374c1df16be89f22f67,,957596.63,277848.709869,0.408753,207867.84,67768.109602,0.076159,3705544.49,67768.109602,0.076159,3705544.49,67768.109602,0.076159,3705544.49
1067,0x1aa1d90df49c3e5a67888798c16e73c4b4c323fc,,6703.04,-32610.14233,-0.829496,2220566.45,-534864.999509,-0.987623,14894913.86,67733.918529,1.442088,50103722.62,-13683.496805,-0.10658,112911291.08
1068,0xe3dde57073a6d04373ff6d30784f6c84b92e626b,,689673.0,47809.913458,0.074486,0.0,53621.118421,0.084303,0.0,67463.984749,0.108427,0.0,67463.984749,0.108427,0.0
1069,0x81b0cbbbc1a69bd7ceca46a61684103bd9a6fb21,,112839.21,2677.866443,0.024309,0.0,1023.951845,0.009073,56817.35,67398.527932,0.860454,1261002.69,16972.504326,0.096202,7879644.08
1070,0x501a3a3587998984eec7eb7ee2e03cfa2af5e3d4,,666669.22,28442.224501,0.044564,170458.51,39555.797061,0.063075,610555.02,67207.937051,0.112112,3347473.54,298471.261894,0.41897,41851794.84
1071,0x0ff6016b65bc219dc8ba22faa7e9bf800a6933d7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67112.110952,0.635235,83694453.97,-36225.869048,-0.072452,230058295.37
1072,0xd7b19f8aaf5c9619bd5141945a73d2ca74984451,,3002799.76,-155281.226314,-0.049169,0.0,-142062.108588,-0.045173,2347950.58,66954.800067,0.015618,6737779.78,-1167764.69593,-0.205279,23714045.21
1073,0xd7111114673536967e525a4b525a5ea9a1c4eceb,,917354.3,61835.570885,0.072278,0.0,74734.291525,0.088693,0.0,66564.125206,0.078238,1376022.66,591349.1582,0.783956,10240176.21
1074,0x1306ca04fb483e31282c508683295020a9d70d3d,,145601.16,0.0,0.0,0.0,52707.822155,0.559545,1671491.23,66485.759811,0.826734,2506717.75,68869.228542,0.882528,2539078.95
1075,0xc9e839a529d1a3a46e2b48d20c461d4afecb72e4,,364176.94,8546.315723,0.024031,746241.81,67717.528983,0.228421,4626518.69,66460.650647,0.223235,31421018.35,72385.460332,0.143223,124883544.8
1076,0x00e2a26304d5d078593ebf3976168f314e502489,,218683.21,-292.606431,-0.001336,0.0,-807.9859,-0.003681,0.0,66419.030534,0.436209,3123955.87,167240.631323,2.062862,11872864.93
1077,0xe071af10b74dddc87e99e65379871da167089652,,926009.59,85535.935284,0.101771,0.0,0.0,0.0,0.0,66363.46709,0.077199,0.0,66363.46709,0.077199,0.0
1078,0x0d0efe38c1f96c61f003befc58d641edbd094f94,,383180.14,-17831.720059,-0.044467,0.0,33884.042523,0.097007,0.0,66245.696337,0.20902,100220.37,-84283.315032,-0.180299,92979851.08
1079,0x5410d09be697e57cd7c4ffa83759abed3219e020,,551218.44,-27262.809846,-0.047128,1331759.39,-71459.685359,-0.114762,3194261.7,66190.603122,0.136468,7565636.99,212571.824885,0.616908,14752905.85
1080,0xd0640fcb1ef5ac385b57701c5ef7030331c8d80b,,519536.54,73525.700595,0.164852,6172538.58,48121.698011,0.196897,40574383.79,66097.296971,0.291917,228612387.4,2513690.109637,6.325972,2078488362.86
1081,0xff7c935b9835d700188a05333d6f7e1e06146a79,,401762.33,-15321.402707,-0.036735,0.0,-15336.720661,-0.03677,293294.86,66075.975155,0.196838,976289.7,200965.297749,1.000838,10453769.79
1082,0x81f043813eb3362cde347e7c6e022a5f743bc9d3,,209390.64,0.0,0.0,0.0,-2178.743597,-0.010298,199581.23,65930.273397,0.459571,1090015.49,61557.559815,0.416399,9811544.28
1083,0x6bf7adc30d071f426193a56dad0947176fac84ba,,1345357.23,14411.315749,0.010828,750084.46,19907.072058,0.015019,9421129.47,65882.035739,0.051494,73465433.1,114661.145709,0.093173,91746442.51
1084,0x1187ce987026d2e769fe92834e44226b920b05e3,,655134.36,17416.184726,0.02731,0.0,64667.603917,0.109519,0.0,65785.248545,0.111624,1178298.86,65785.248545,0.111624,1178298.86
1085,0x08138243c8b2c5bb825763a7b065280a57af79e5,Thank you jefe,1641204.46,99437.117875,0.064496,1735836.7,193663.047325,0.133788,7048169.71,65767.416411,0.608495,42640571.68,1830931.468618,1643.873426,812955175.96
1086,0xae40039c2c1b064c039c93458e4a7e1bece3aff3,,0.33,0.021874,0.000219,0.0,0.024533,0.000245,0.0,65761.030863,0.078668,1177692.97,268774.890475,0.312715,51175654.4
1087,0x61b6cfd715d70df1b1822763639e75a575a23c12,,485930.62,31531.673489,0.069392,0.0,33139.45063,0.071942,3716999.25,65698.977201,0.133225,19968045.06,256887.642206,0.457033,41953006.41
1088,0x728aad5445e7a1727b67b5b30aa153f5851ae274,,89219.85,6601.770828,0.079907,800511.38,16877.936281,0.103965,3903893.76,65506.482103,0.576067,27750666.91,264659.577484,2.634479,541845227.88
1089,0xf7c8f36f76175b7742da42c8b714a4d8331b7260,,810970.17,-8033.126246,-0.009808,0.0,-65984.066248,-0.075242,1138255.74,65117.906182,0.087307,16685241.66,96189.476241,0.134572,20765862.36
1090,0x740db0fa9b270dbedb6e3eb61c85bba95b325345,,887086.39,54149.627927,0.06501,28013.25,70416.816493,0.086224,134431.56,65077.615563,0.079169,384365.19,176329.608881,0.248087,8823975.67
1091,0x71b6f48a30532d5822af3bf3816a87f066f901be,,332915.75,38475.823266,0.323572,0.0,57311.257093,0.572688,999817.84,65045.544065,0.242825,6009250.17,-426369.410039,-0.561541,390150559.31
1092,0xe2e3a437480b3d0d333f2799f77d14a362f6ccae,,135978.06,29122.513809,0.272291,228257.22,32436.545821,0.312974,635576.33,64985.351815,2.111133,9839478.26,109700.283532,3.555936,19946403.65
1093,0xf890f106fae3d9023c57f9da5911df097edd30eb,,0.87,0.019749,0.000197,0.0,0.023696,0.000237,0.0,64708.109948,0.101368,1901381.26,405017.313685,1.360934,15560306.76
1094,0xf220c9b7b4c0e5e785ebe4b40b17576ce24473e0,,368654.85,28413.900875,0.147904,0.0,67957.903502,0.228745,3005465.96,64576.894894,0.21237,3250920.69,2240931.75755,2.985206,768992689.93
1095,0x4d069cd925fe2174113328b0703409e271f40b5a,,0.44,0.0,0.0,0.0,0.0,0.0,0.0,64512.442558,0.588087,12870659.47,64512.442558,0.588087,12870659.47
1096,0x7cd5563c4251c87b8c5ab963c823f70a23c22f46,,455991.27,11162.735458,0.025094,3562330.13,36895.201508,0.088035,10314586.62,64217.588672,0.163915,17835971.04,-406068.44,-0.533068,129727387.74
1097,0x709f769ec5aa95d5b9f0f3d5f52953cd7cdb46a3,,196392.19,-1065.742122,-0.005397,74356.73,-6630.80542,-0.03266,500875.41,64145.144943,0.320476,2215660.07,70897.36078,0.233044,6394411.82
1098,0x045d771110c6e1e860c0e253b6c51a5059a4b9f1,,974918.62,50923.678284,0.055113,0.0,60434.717323,0.066086,0.0,64121.97119,0.070402,357948.96,-7352.0,-0.031907,21180945.64
1099,0xf2fe51f77c1beb2e226db19eaaa2c2c2ce02ccfa,,361121.69,8161.664016,0.023123,336399.4,25085.46101,0.074651,3952830.74,64017.486343,0.386533,11557642.31,166914.597151,0.839792,13693190.48
1100,0x2d891ef03177dd17372c5efecbd80f301d96436b,,1858411.03,35458.917627,0.019454,0.0,-207430.225299,-0.10041,6150757.33,63994.978584,0.035663,6150757.33,507411.756171,0.375583,9161296.67
1101,0x1069651a1cb08a000ca3c3b15f6ed435454a21e9,,213118.07,-17249.344875,-0.074878,0.0,83749.565512,0.647372,88828.28,63902.213297,0.428253,1567038.08,63902.213297,0.428253,1567038.08
1102,0x601ced9aa14005d645d0b495acc60f21edab4f54,,984571.9,-30370.246091,-0.029923,24246.28,-34866.571029,-0.034202,82007.31,63838.152797,0.145598,678921.95,-820878.710967,-0.520453,36811114.23
1103,0xe787dd1347a29e6807d164c4fa43105b64048556,,44664379.46,3147202.916992,0.075805,0.0,2798701.840986,0.06685,0.0,63832.500949,0.001323,0.0,27614387.921675,0.873479,0.0
1104,0x1914e7ba0a3f6c1789b894f741c239532ae2362e,,674491.47,23745.825949,0.03649,0.0,99494.553348,0.173035,0.0,63784.672654,0.104444,0.0,-211226.496811,-0.444324,1100313.24
1105,0x6252c94b6321701453bfdd416177360082186b0e,,7827871.35,516995.018321,0.070716,0.0,681346.789467,0.09534,0.0,63751.661703,0.008211,0.0,4020777.680393,0.437835,398828.33
1106,0x0cf02b1ae63d3c20f238b775be8b7262b67d57d2,,2371597.64,157589.388206,0.071175,0.0,177737.922947,0.081012,0.0,63538.029403,0.014963,2368154.54,804347.810662,0.22945,4671382.45
1107,0x7bc0146115c29168c9ca25086e42c2b50c3c8768,bearish market,663688.86,0.042374,0.0,0.0,0.03747,0.0,0.0,63509.143773,0.105817,1264122.02,61940.773773,0.102935,5956103.57
1108,0x7d4ddefea740a4960e4db8da610f14f2a4bec375,,407317.12,24504.05059,0.06401,0.0,28792.065871,0.076064,0.0,63500.242329,0.184692,0.0,231628.649912,1.318406,547748.69
1109,0x31ac988f861fd42785d4fbf26178f23332f923a4,,144740.36,-2649.098838,-0.017973,980261.1,7591.532917,0.055353,3451564.88,63479.096602,0.781379,18797641.89,196767.098419,1.141435,131575884.14
1110,0xe8adbfeb2112b81f640df743b7919c3d68afc078,,433343.73,18376.629555,0.044285,0.0,16488.433499,0.039554,350037.91,63215.40401,0.170793,12054660.81,368442.137073,5.676935,35803069.98
1111,0x562e68a7eb3d74262413030f9f8052306a3cad97,,588356.82,-85265.952946,-0.126578,1205098.72,-238986.30924,-0.28886,4617083.03,63172.437397,0.101046,10925654.93,282902.210165,0.587195,65024250.41
1112,0xaa52715cd19cf8b9fcd57cc3899aae4e1fe88c48,,308313.23,-604.863047,-0.001958,0.0,-5579.336788,-0.017775,0.0,63115.813254,0.257408,106292.45,58333.32006,0.974857,539974.79
1113,0x84abc08c0ea62e687c370154de1f38ea462f4d37,,2410906.29,-194721.177357,-0.074728,3433735.8,-89092.29098,-0.035636,8672459.59,63107.163884,0.026878,9531472.71,9434299.859175,1.139716,216071858.38
1114,0xab6e47c9cf13402d106612eda631e9d4c7555da6,,1550473.56,44473.286913,0.029531,0.0,-250297.956436,-0.138995,160016.64,63084.221136,0.042413,910926.84,468779.012449,0.208333,34717300.72
1115,0x4e3ec44f6da231af22b28174b7ddd9759a3505b3,,61953.27,-8011.723832,-0.11451,347509.78,26620.111028,0.574537,2374259.51,63053.879598,4.231694,8349959.58,49878.765912,1.776594,14789143.2
1116,0x673b2f9900460b05ce8d670ca7ba7b06335e46ff,,499214.1,28235.711809,0.059951,0.0,44643.936001,0.098211,1955561.68,62977.762335,0.609485,6112898.54,113064.556713,0.2928,53545807.06
1117,0x13d2db460a97b30a71e6bd05183feb77147b39d6,,264149.59,38196.318996,0.169045,252593.83,64530.585329,1.613799,2484508.73,62759.245329,0.385516,13699075.32,-30168.528295,-0.052483,194973892.77
1118,0xee71f81fad53d0ee7c4e724e366b86c1a0780e5a,,29107.21,702.499664,0.024732,55804.97,18218.011653,0.36436,1456912.23,62755.751662,0.396094,19266109.72,62755.751662,0.396094,19266109.72
1119,0xeb5a81b8faac2a4bfbd3a2c463463728fb220bae,,9457018.09,624925.029453,0.070756,0.0,743623.545578,0.085343,0.0,62751.593979,0.00668,0.0,0.0,0.0,0.0
1120,0x0262bb423f71a1cd253865b6bac69b88823db287,,297841.93,9101.832913,0.031523,0.0,14864.988458,0.052531,0.0,62736.493805,0.266844,1118157.51,13391.877957,0.04708,1849564.62
1121,0x0b7782708a176993ea6c5bac7e373764b8dec353,,101792.61,0.0,0.0,0.0,0.0,0.0,0.0,62645.287299,0.525776,1135925.29,62645.287299,0.525776,1135925.29
1122,0xd74916aecd93ca55deb392dfad4c3ae43951ea49,,445270.05,7546.32521,0.081381,241664.18,20752.222198,0.218112,659317.48,62492.826221,0.989762,9476290.18,653577.224468,12.609203,133576593.73
1123,0x250b6caa76cf8c72b8ecd546d78dc096fa8eb824,,2167033.47,121026.188561,0.058373,7808614.6,-438389.293963,-0.154175,25204124.68,62464.101026,0.023441,119568679.44,2753710.400652,1.738312,419031361.21
1124,0x548910e503b5154d883929e5fcca997120ce6096,,261977.01,5739.474635,0.022399,28036.97,67373.285182,0.346208,556963.65,62318.207553,0.29031,6235715.17,87991.298254,0.463142,17131339.86
1125,0x1af7a7223301aede887188066d158b502094c79e,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62302.636953,0.091539,1336425.1,330337.44,0.800667,10642253.34
1126,0x3b861d6dfe861d75d0a56c1711bf3c7ce7df5468,,7.99,-18854.519994,-0.102304,1593154.17,42753.960246,0.184737,7565911.38,62288.531438,0.293956,28122432.18,100170.739407,0.575644,34106927.62
1127,0x5aadb434293b4e1b8fb2e84007e567506fe65a96,,170187.57,0.0,0.0,10863.31,22986.841217,0.135708,2531487.1,62252.02,0.287567,14954913.08,609005.67,9.460769,85960398.32
1128,0xcc128e7895e1a9f4deb26e8c3cab94414e3a57bf,,1691630.07,-82030.087464,-0.046249,0.0,-108693.049825,-0.060374,0.0,62249.704804,0.038205,251731.58,-278043.661476,-0.141162,199961111.17
1129,0x397f13493ea312fed809d327b8b1ebb51af87c3d,,149395.36,6523.466217,0.04566,0.0,44071.017417,0.418431,385137.45,62053.400248,0.64077,1122697.8,113135.581001,1.325722,9119749.14
1130,0x659636f7c3da8721f5feba898a5cd13aa33e7203,,1077941.66,75594.192099,0.07541,0.0,61787.421403,0.060799,488271.06,62034.228071,0.061057,2987093.49,-626875.409551,-0.30157,95637146.19
1131,0xc7d3f8b3ea83e808b0d91a554c130870e1302d7c,,61141.77,1003.031995,0.046303,0.0,18571.37057,0.252053,1215573.58,62000.73062,1.117005,13295336.9,95738.168856,1.191749,27343917.18
1132,0xb8452370507965180c053b578403ba1347ded1ad,,171538.22,6304.956114,0.038158,319063.11,17238.523964,0.111721,1621471.02,61993.315921,0.565917,3645675.15,191030.569222,1.328311,135558366.04
1133,0xbb29e0d7124f61a4af2f133407b2135854592a80,,573260.26,-5010.603911,-0.008665,0.0,-9347.668399,-0.015774,352707.74,61980.450468,0.101486,4009119.08,72173.054775,0.096665,75624237.5
1134,0xd874259110c6e086f1d2fee474b73e69b8f5dab0,,247804.7,77378.468111,0.448763,2683720.35,105642.20347,0.7328,3716238.11,61958.69856,0.329838,4618947.04,61958.69856,0.329838,4618947.04
1135,0xc6cd4f327ebda9a78cc52414aa5101c211b5e4d9,,221262.87,6455.576789,0.030053,1122230.88,30215.29906,0.158156,5733853.65,61859.71586,0.388071,29179237.8,267187.697526,1.679632,134894217.76
1136,0x76184c92c5e17122a496fe1799adc77f4139c96e,,603861.15,16059.01214,0.02732,0.0,17804.313974,0.022448,0.0,61791.75,617.9175,0.0,555197.944851,1.777241,943776.75
1137,0x8484fbedae4e9b2e26df44b92cd5f81b71c8150e,,905337.97,224255.424405,0.365271,0.0,200921.534618,0.285231,2554338.08,61776.723326,0.079566,24138630.87,999175.605302,9.959555,144161846.29
1138,0x1d639a688b78f3d7e57166e59d9a8886b1bfb5a5,,1006562.15,28354.903223,0.028984,9999.75,125962.058516,0.143025,316400.02,61651.354024,0.064759,1584112.43,111272.031376,0.243248,9054438.89
1139,0x696adb8693ed15f14f8a80bb4f9fe061f58868db,,23152.97,-1198.535764,-0.129424,49502.47,-5654.68439,-0.233802,571862.23,61496.086426,0.540715,9705366.21,99619.264952,2.836887,59694226.64
1140,0xbbbc35dfac3a00a03a8fde3540eca4f0e15c5e64,,11986095.84,830962.047422,0.074491,0.0,930015.355318,0.084118,0.0,61355.583479,0.003974,3516965.69,27980208.737126,14.997395,57264920.83
1141,0x35613128e6f3471cd26289dcff357f47f1b9797d,,51527.42,5336.387632,0.114537,61009.2,5093.663222,0.144903,548305.46,61289.627181,0.321842,8546442.98,47018.8899,0.229691,12599534.53
1142,0xb3c51f05eb1e2f03867a858f33c38dc2183b6b26,,36308.29,1628.319983,0.046953,315680.05,-88837.675496,-0.538815,2199160.04,61263.204042,0.533767,13003417.71,19358.74,0.124362,22884102.87
1143,0xdd17b90bd9ef91b785ed28399eead2f28366f9c4,,75925.45,1445.859982,0.135056,0.0,3131.119938,0.043013,408620.65,61252.709983,4.174591,1238800.41,45749.024697,1.516052,10244047.56
1144,0x42d8471c419002c939b2d0f31589409b905d7947,,68072.44,4054.057382,0.063238,0.0,3393.975206,0.052402,0.0,61248.125183,0.093419,15664397.31,51157.505275,0.076845,17962935.0
1145,0x75083975c88cff9f8186551a28608e8a353116bb,jesus is LORD,299407.47,9745.12361,0.033632,602778.41,39076.832115,0.12588,9456851.38,61063.673738,0.150522,80312944.9,1423369.819381,12.141168,515587866.51
1146,0x5ffcef2e952209df9dae388b0621992b16cd1f3c,,90950.45,17640.574931,0.24063,783649.73,-2398.191743,-0.025691,7486826.32,61025.224077,2.039257,41312033.37,58829.998324,1.831543,42080303.82
1147,0x95a054aac86370f1354a527e5baeacd19d8bdbd0,,640545.22,42326.497451,0.070754,0.0,51549.617443,0.087328,0.0,60930.007563,0.104886,0.0,60930.049443,0.104886,0.0
1148,0xdf0c262cf36e5cad243dfc23046401c494e9775c,,284158.98,-20742.357916,-0.06803,8696.7,-31171.782644,-0.098854,221278.72,60798.305811,0.303126,1132605.25,-116482.944857,-0.308276,17542775.2
1149,0x9aca58e24ff5845f245e7c2c897fef1bc59b3555,,317337.84,18372.780338,0.063836,250091.99,1022.65898,0.003178,1430614.46,60786.258533,0.19231,7378938.54,351707.672418,5.041452,30848954.08
1150,0xb322c1b811eaf8b3840133a2fc936f4c7185d51f,,857249.53,12665.65412,0.014996,6157549.0,75984.644578,0.097258,15931762.96,60768.01,0.094499,143099045.49,-474313.033271,-0.349751,784005992.64
1151,0x707c049276cbed4436dc9b63295e94132d37081d,,774608.37,-1192.165014,-0.001536,3036728.7,-314.964353,-0.000406,20859190.9,60658.57571,0.084926,56092811.46,60658.57571,0.084926,56092811.46
1152,0x504f4f997a233873949ab352051ea3ffabd10b7e,,9.71,497.731911,0.002338,260248.19,13971.436717,0.070057,11673187.57,60488.523809,0.322188,23431681.57,231238.658947,1.020664,111980673.14
1153,0x4c3b5f970d35fb4d7d2d4b883a82fce93b0ec86b,,323034.71,14831.068855,0.048121,0.0,-9536.093083,-0.028674,124524.49,60340.380482,0.229698,2029157.85,22998.56842,0.076653,3170318.97
1154,0xdab712ffa58fd12bc044a69f71679162b540bcf3,,6990.81,411.712898,0.062579,0.0,483.023749,0.074222,0.0,60335.670605,0.04723,12889941.68,54306.531631,0.042311,17323920.6
1155,0x1021a3ff0184f9481222e8cb50b68dabe9ba677c,,464598.52,32233.650113,0.074552,0.0,44394.454285,0.10565,0.0,60318.315316,0.149199,809897.5,60318.315316,0.149199,809897.5
1156,0x342f75d8522b7b6dabb16435ae3f8186b8607e03,,2181012.78,68958.494459,0.03265,0.0,137535.609081,0.067305,153199.84,60193.433858,0.137811,2360079.1,1433964.179897,1.919506,4081251.95
1157,0xf961e5e6c5276164adb2865b7e80cf82dc04e920,,13127354.17,814629.668466,0.064587,95626.42,903063.834442,0.071532,462656.42,60073.706576,0.004461,569586.64,12997419.42344,3.343494,193639119.07
1158,0xb7124430f4d51d93f038ac793faa46767403bc5c,,180759.47,4307.619821,0.024399,0.0,5060.402109,0.006792,0.0,60005.41,0.135627,1388587.3,428455.486445,0.169223,105508544.83
1159,0x48ec0004494081e8332589faf0747d568da79faf,,278387.65,-8458.008085,-0.029486,8362226.14,10430.845681,0.038927,46570901.41,59973.808773,0.274588,111383306.28,391292.212628,0.504922,2498551902.51
1160,0x4583f9b7a06ab8b5b7b4a7dd27e774356015d406,,146645.69,9682.463575,0.070488,0.0,11481.03376,0.08469,0.0,59824.965425,0.685903,4780804.69,2866771.628494,5.154974,378246817.4
1161,0xf27cd4a3a17c2ab6cc7e0cd7f64470c9eab68586,,216145.03,20235.430692,0.090598,3368223.72,2324.488056,0.009635,7611376.79,59606.872284,0.07005,62169297.29,85079.817469,0.12389,73320045.06
1162,0xcb7b6dd3b61c438746d998a4237d7c4cb4eb1efe,,393410.71,720.07045,0.008926,0.0,-232.47589,-0.000591,148712.33,59591.768382,0.137366,973539.11,109487.708314,0.162849,21315707.07
1163,0xf79870d0ac3b1dc5cbcdf4a7888043246a1848ab,,140039.69,22401.530179,0.190427,10178776.73,33164.899405,0.310315,25176578.68,59578.256668,0.740877,70562837.37,-23073.963332,-0.13659,187374192.13
1164,0xbe14bb1ce181577c8bd1c0632fcefad882e3f32d,,97894.98,902.734485,0.031735,239762.33,10651.081027,0.122084,411352.56,59463.756622,0.325195,1359873.79,49564.787433,0.257139,19985360.87
1165,0x76cc23e665193f4592a9a5a5a37ce3dbe929b5ae,,424479.37,-21329.118021,-0.047844,0.0,-30751.669422,-0.067552,176503.95,59415.250718,0.162753,3294452.77,-581144.688865,-0.577895,50316617.74
1166,0x2edaa9098a66299a7205bc6b75487c8f9ed48731,,244122.15,-2982.813253,-0.012066,5948261.34,4588.418095,0.017865,19463597.99,59352.185933,0.27936,154054941.68,280606.72964,3.846853,581915082.95
1167,0xa581bb0ac1a7ec393e76ccd45de2bfff6146e213,,444348.12,-17092.509754,-0.037042,0.0,-25713.356379,-0.054702,0.0,59316.18728,0.296494,0.0,2902494.740004,1.339372,55742986.32
1168,0x8360ca41abec39c46323f90c41b963c7e3251590,,15736.14,-7188.053957,-0.218321,569485.22,9483.734008,0.361252,1933237.76,59201.525393,4.04762,11883345.1,96015.552199,26.374276,20240244.28
1169,0x477296b8f5f5525be26e5c0a82eb0dd24da3949f,,498407.08,9961.332867,0.020394,0.0,-54610.546479,-0.09875,438748.54,59166.43804,0.03918,2219961.78,6650984.98121,0.671759,204068553.1
1170,0x5a29ad4553f8d1a7058ba7d6bd97cda39cfcc492,,264608.11,9426.109152,0.036939,0.0,25771.405514,0.107904,753849.26,59005.374546,0.286987,753849.26,114738.877339,0.765593,2244073.77
1171,0xf08214cbe3527cf4fd65bfce128e32c6eedd2174,,1044750.57,66057.609144,0.067496,14200.75,58993.964849,0.050942,14200.75,58993.96639,0.050942,14200.75,-144061.413608,-0.105841,8806417.05
1172,0x031f72deb03c509af42624ddcd1f63fce5ecb220,,505014.92,123321.375037,0.32309,0.0,171364.054895,0.513603,35970.84,58928.397143,0.136276,2657141.13,452383.841099,1.270015,8517183.09
1173,0x6c237281c28b1de394b3418c9a59f7cf22f372ce,,324392.63,20578.111935,0.067732,237779.33,204.272717,0.00063,1330076.58,58883.024279,0.221774,8450402.6,280915.230353,6.461178,17584326.07
1174,0x000000209e0a892842bc06c354e7d097392cbbbb,,324869.85,-10075.842124,-0.030073,0.0,-10019.968032,-0.029892,0.0,58870.631342,0.117879,1342614.15,444551.371961,1.910849,20816023.11
1175,0x64e8ae4ec8f455216d0d556a3df62c386d098345,,38868.84,-4813.940246,-0.347474,4460.03,-7597.80883,-0.16316,319963.67,58845.710719,1.466628,1277872.29,-125368.343928,-0.603356,27879717.73
1176,0x5740affc8faf8913f9f2d5fbb9bdc6e8119ea9da,,1657050.96,104107.998924,0.067039,0.0,150269.64218,0.098101,306040.85,58495.106889,0.036029,6828318.77,2058349.60376,1.620154,47823572.54
1177,0x18b9beef58b9025a394a46fd8124ee1d917d8b3e,,183602.81,10971.225545,0.210371,0.0,6793.209724,0.038421,754831.74,58470.853659,0.467274,1702131.95,153987.178569,0.540345,15044880.16
1178,0x0506b97ac63244ccc824d152c77d2b99d7c17a14,,530574.52,5574.996361,0.010613,0.0,-54688.673575,-0.093395,8399180.19,58433.130335,0.157713,35630756.03,-122274.144074,-0.150432,75743614.63
